"nodeID_from","nodeID_to","line","year"
364,400,"Line6",1974
223,272,"LineG",1974
272,293,"LineG",1974
141,368,"Line2",1974
141,368,"Line5",1974
11,16,"LineJ",1974
11,16,"LineZ",1974
298,373,"Line2",1974
298,373,"Line5",1974
298,409,"Line2",1974
298,409,"Line5",1974
81,145,"LineN",1974
81,145,"LineW",1974
62,329,"Line1",1974
67,329,"Line1",1974
2,7,"Line4",1974
2,7,"Line5",1974
2,7,"Line6",1974
7,13,"Line4",1974
7,13,"Line5",1974
7,13,"Line6",1974
108,253,"LineN",1974
108,253,"LineR",1974
108,253,"LineW",1974
253,319,"LineN",1974
253,319,"LineR",1974
253,319,"LineW",1974
128,385,"Line7",1974
44,46,"LineB",1974
44,46,"LineD",1974
46,411,"LineB",1974
46,411,"LineD",1974
56,70,"Line1",1974
56,70,"Line2",1974
56,70,"Line3",1974
70,78,"Line1",1974
70,78,"Line2",1974
70,78,"Line3",1974
226,379,"Line1",1974
241,325,"Line6",1974
88,354,"LineD",1974
88,354,"LineM",1974
211,362,"Line2",1974
211,362,"Line3",1974
273,362,"Line2",1974
273,362,"Line3",1974
214,290,"Line1",1974
214,290,"Line2",1974
214,290,"Line3",1974
90,377,"LineN",1974
90,377,"LineW",1974
319,377,"LineN",1974
319,377,"LineW",1974
76,160,"LineD",1974
179,293,"LineG",1974
293,303,"LineA",1974
293,303,"LineC",1974
220,223,"LineG",1974
77,88,"LineD",1974
77,88,"LineM",1974
77,88,"LineN",1974
77,88,"LineR",1974
88,95,"LineN",1974
88,95,"LineR",1974
175,312,"LineB",1974
175,312,"LineD",1974
175,357,"LineD",1974
13,19,"Line4",1974
13,19,"Line5",1974
13,19,"Line6",1974
59,62,"Line1",1974
59,237,"Line1",1974
84,92,"LineB",1974
84,92,"LineF",1974
84,92,"LineV",1974
249,385,"LineE",1974
249,385,"LineF",1974
249,385,"LineG",1974
249,385,"LineR",1974
249,385,"LineV",1974
170,171,"LineA",1974
171,187,"LineA",1974
121,232,"LineJ",1974
121,232,"LineZ",1974
229,232,"LineJ",1974
229,232,"LineZ",1974
15,207,"Line1",1974
183,202,"LineJ",1974
183,202,"LineM",1974
183,202,"LineZ",1974
3,8,"LineA",1974
3,8,"LineB",1974
3,8,"LineC",1974
3,8,"LineD",1974
3,139,"LineA",1974
3,139,"LineB",1974
3,139,"LineC",1974
3,139,"LineD",1974
271,333,"LineM",1974
282,344,"LineG",1974
184,228,"Line4",1974
184,228,"Line5",1974
228,318,"LineM",1974
228,318,"LineN",1974
228,318,"LineQ",1974
228,318,"LineR",1974
228,348,"Line4",1974
228,348,"Line5",1974
99,108,"LineN",1974
99,108,"LineQ",1974
99,108,"LineR",1974
99,108,"LineW",1974
120,307,"LineE",1974
120,307,"LineF",1974
185,307,"LineE",1974
185,307,"LineF",1974
185,403,"LineF",1974
121,129,"LineJ",1974
121,129,"LineZ",1974
129,430,"LineJ",1974
129,430,"LineZ",1974
191,328,"LineF",1974
191,328,"LineV",1974
191,424,"LineB",1974
191,424,"LineD",1974
191,424,"LineF",1974
191,424,"LineV",1974
184,421,"Line4",1974
184,421,"Line5",1974
258,332,"Line7",1974
268,363,"LineS2",1974
157,345,"LineB",1974
157,345,"LineQ",1974
20,22,"LineA",1974
20,22,"LineB",1974
20,22,"LineC",1974
20,27,"LineD",1974
51,411,"LineB",1974
51,411,"LineD",1974
6,11,"LineJ",1974
6,11,"LineZ",1974
6,430,"LineJ",1974
6,430,"LineZ",1974
313,358,"Line3",1974
313,358,"Line4",1974
111,429,"LineE",1974
111,429,"LineF",1974
111,429,"LineG",1974
111,429,"LineR",1974
111,429,"LineV",1974
202,372,"LineN",1974
202,372,"LineQ",1974
202,372,"LineR",1974
202,372,"LineW",1974
247,372,"LineN",1974
247,372,"LineQ",1974
247,372,"LineR",1974
247,372,"LineW",1974
254,278,"Line7",1974
254,410,"Line7",1974
9,332,"Line7",1974
181,352,"Line2",1974
181,352,"Line5",1974
5,10,"LineA",1974
10,361,"LineA",1974
126,135,"LineA",1974
126,281,"LineA",1974
238,297,"LineA",1974
27,35,"LineB",1974
27,35,"LineD",1974
35,38,"LineB",1974
35,38,"LineD",1974
87,90,"LineN",1974
87,90,"LineW",1974
87,192,"LineN",1974
87,192,"LineW",1974
101,391,"LineE",1974
252,391,"LineE",1974
42,301,"LineF",1974
45,423,"Line2",1974
45,423,"Line5",1974
32,424,"LineB",1974
32,424,"LineF",1974
32,424,"LineV",1974
399,424,"LineA",1974
399,424,"LineC",1974
399,424,"LineE",1974
229,356,"LineJ",1974
229,356,"LineZ",1974
211,226,"Line1",1974
211,269,"Line1",1974
211,269,"Line2",1974
211,269,"Line3",1974
81,192,"LineN",1974
81,192,"LineW",1974
64,282,"LineG",1974
64,324,"LineG",1974
93,101,"LineA",1974
93,101,"LineC",1974
93,101,"LineD",1974
93,101,"LineE",1974
150,161,"LineF",1974
181,215,"Line2",1974
181,215,"Line5",1974
18,21,"Line2",1974
18,21,"Line3",1974
21,26,"Line3",1974
179,303,"LineF",1974
221,417,"LineJ",1974
221,417,"LineZ",1974
133,156,"LineN",1974
156,310,"LineN",1974
149,353,"LineB",1974
149,353,"LineQ",1974
60,160,"LineD",1974
60,160,"LineM",1974
349,415,"Line3",1974
349,415,"Line4",1974
349,415,"Line5",1974
155,309,"LineF",1974
266,412,"LineD",1974
266,412,"LineM",1974
266,412,"LineN",1974
266,412,"LineR",1974
278,418,"Line7",1974
294,418,"Line7",1974
193,368,"Line2",1974
193,368,"Line5",1974
142,382,"LineA",1974
195,202,"Line4",1974
195,202,"Line5",1974
195,202,"Line6",1974
195,273,"Line4",1974
195,273,"Line5",1974
43,340,"Line4",1974
48,199,"Line4",1974
48,340,"Line4",1974
371,402,"Line2",1974
371,402,"Line5",1974
79,82,"Line4",1974
79,82,"Line5",1974
79,82,"Line6",1974
82,278,"Line4",1974
82,278,"Line5",1974
82,278,"Line6",1974
53,60,"LineD",1974
53,60,"LineM",1974
123,163,"LineR",1974
250,281,"LineA",1974
187,291,"LineA",1974
234,318,"LineM",1974
234,318,"LineN",1974
234,318,"LineQ",1974
234,318,"LineR",1974
233,343,"LineL",1974
284,369,"Line5",1974
337,369,"Line5",1974
402,428,"Line2",1974
402,428,"Line5",1974
127,132,"LineA",1974
127,132,"LineB",1974
127,132,"LineC",1974
127,132,"LineD",1974
132,139,"LineA",1974
132,139,"LineB",1974
132,139,"LineC",1974
132,139,"LineD",1974
346,422,"LineF",1974
19,24,"Line4",1974
19,24,"Line5",1974
210,273,"LineA",1974
210,273,"LineC",1974
273,421,"Line4",1974
273,421,"Line5",1974
315,343,"LineM",1974
215,428,"Line2",1974
215,428,"Line5",1974
53,125,"LineD",1974
53,125,"LineM",1974
1,137,"Line1",1974
137,209,"Line2",1974
137,209,"Line3",1974
257,326,"LineJ",1974
257,326,"LineM",1974
257,326,"LineZ",1974
5,383,"LineA",1974
135,383,"LineA",1974
12,18,"Line2",1974
12,18,"Line3",1974
12,209,"Line2",1974
12,209,"Line3",1974
123,134,"LineR",1974
133,224,"LineN",1974
227,380,"LineN",1974
227,380,"LineQ",1974
227,380,"LineR",1974
227,380,"LineW",1974
222,268,"LineA",1974
222,268,"LineC",1974
1,207,"Line1",1974
78,85,"Line1",1974
78,85,"Line2",1974
78,85,"Line3",1974
85,410,"Line1",1974
85,410,"Line2",1974
85,410,"Line3",1974
42,366,"LineF",1974
69,414,"Line1",1974
165,284,"Line5",1974
2,138,"Line4",1974
2,138,"Line5",1974
2,138,"Line6",1974
202,398,"Line4",1974
202,398,"Line5",1974
202,398,"Line6",1974
257,341,"LineJ",1974
257,341,"LineM",1974
257,341,"LineZ",1974
37,264,"LineF",1974
37,264,"LineG",1974
131,138,"Line4",1974
131,138,"Line5",1974
131,138,"Line6",1974
335,336,"LineL",1974
176,339,"Line4",1974
339,431,"Line4",1974
95,105,"LineN",1974
95,105,"LineR",1974
63,283,"Line2",1974
63,283,"Line5",1974
306,381,"Line3",1974
306,381,"Line4",1974
306,381,"Line5",1974
22,27,"LineA",1974
22,27,"LineB",1974
22,27,"LineC",1974
278,410,"LineS1",1974
80,84,"LineN",1974
80,84,"LineQ",1974
80,84,"LineR",1974
80,84,"LineW",1974
224,422,"LineF",1974
224,422,"LineQ",1974
248,426,"Line6",1974
268,359,"LineA",1974
268,359,"LineC",1974
202,218,"LineN",1974
202,218,"LineQ",1974
202,218,"LineR",1974
202,218,"LineW",1974
221,356,"LineJ",1974
221,356,"LineZ",1974
174,327,"LineL",1974
366,403,"LineF",1974
52,199,"Line4",1974
275,327,"LineL",1974
67,69,"Line1",1974
84,410,"LineN",1974
84,410,"LineQ",1974
84,410,"LineR",1974
84,410,"LineW",1974
117,125,"LineD",1974
117,125,"LineM",1974
122,131,"Line4",1974
122,131,"Line5",1974
122,131,"Line6",1974
63,66,"Line2",1974
63,66,"Line5",1974
99,410,"LineN",1974
99,410,"LineQ",1974
99,410,"LineR",1974
99,410,"LineW",1974
162,310,"LineN",1974
218,227,"LineN",1974
218,227,"LineQ",1974
218,227,"LineR",1974
218,227,"LineW",1974
288,326,"LineJ",1975
288,326,"LineM",1975
288,326,"LineZ",1975
288,330,"LineJ",1975
288,330,"LineM",1975
288,330,"LineZ",1975
15,17,"Line1",1975
17,23,"Line1",1975
102,263,"LineD",1975
102,263,"LineM",1975
263,354,"LineD",1975
263,354,"LineM",1975
68,347,"Line2",1975
68,347,"Line5",1975
347,419,"Line2",1975
147,405,"LineL",1975
323,405,"LineL",1975
213,285,"LineJ",1975
213,285,"LineZ",1975
274,285,"LineJ",1975
274,285,"LineZ",1975
89,107,NA,1975
89,376,"LineE",1975
89,376,"LineG",1975
89,376,"LineR",1975
89,376,"LineV",1975
89,401,"LineE",1975
89,401,"LineF",1975
89,401,"LineG",1975
89,401,"LineR",1975
89,401,"LineV",1975
26,287,"Line3",1975
191,279,"LineB",1975
191,279,"LineD",1975
234,279,"LineB",1975
234,279,"LineD",1975
219,228,"Line2",1975
219,228,"Line3",1975
219,420,"Line2",1975
219,420,"Line3",1975
165,244,"Line5",1975
32,74,"LineB",1975
32,74,"LineF",1975
32,74,"LineV",1975
74,84,"LineB",1975
74,84,"LineF",1975
74,84,"LineV",1975
110,119,"LineA",1975
110,119,"LineB",1975
110,119,"LineC",1975
110,119,"LineD",1975
119,127,"LineA",1975
119,127,"LineB",1975
119,127,"LineC",1975
119,127,"LineD",1975
176,311,"Line4",1975
259,311,"Line4",1975
314,359,"LineA",1975
314,359,"LineC",1975
314,413,"LineA",1975
314,413,"LineC",1975
91,97,"Line7",1975
97,104,"Line7",1975
180,225,"LineB",1975
180,225,"LineQ",1975
225,353,"LineB",1975
225,353,"LineQ",1975
306,370,"Line3",1975
306,370,"Line4",1975
306,370,"Line5",1975
370,415,"Line3",1975
370,415,"Line4",1975
370,415,"Line5",1975
100,110,"Line1",1975
100,110,"Line2",1975
100,110,"Line3",1975
100,410,"Line1",1975
100,410,"Line2",1975
100,410,"Line3",1975
250,393,"LineA",1975
250,393,"LineC",1975
393,416,"LineA",1975
393,416,"LineC",1975
222,317,"LineA",1975
222,317,"LineC",1975
293,317,"LineA",1975
293,317,"LineC",1975
140,189,"LineJ",1975
140,189,"LineZ",1975
140,417,"LineJ",1975
140,417,"LineZ",1975
334,425,"Line6",1975
425,434,"Line6",1975
189,322,"LineA",1975
189,322,"LineC",1975
322,416,"LineA",1975
322,416,"LineC",1975
45,270,"Line2",1975
45,270,"Line5",1975
270,394,"Line2",1975
270,394,"Line5",1975
73,376,"LineE",1975
73,376,"LineV",1975
319,376,"LineR",1975
324,376,"LineG",1975
103,278,"Line4",1975
103,278,"Line5",1975
103,278,"Line6",1975
103,319,"Line4",1975
103,319,"Line5",1975
103,319,"Line6",1975
188,228,"LineM",1975
188,273,"LineJ",1975
188,273,"LineM",1975
188,273,"LineZ",1975
33,71,"Line4",1975
33,71,"Line5",1975
33,71,"Line6",1975
33,75,"LineN",1975
33,75,"LineQ",1975
33,75,"LineR",1975
33,75,"LineW",1975
33,144,"Line4",1975
33,144,"Line5",1975
33,144,"Line6",1975
33,247,"LineN",1975
33,247,"LineQ",1975
33,247,"LineR",1975
33,247,"LineW",1975
33,395,"LineL",1975
33,407,"LineL",1975
72,86,"LineA",1975
72,86,"LineC",1975
72,86,"LineD",1975
72,86,"LineE",1975
86,93,"LineA",1975
86,93,"LineC",1975
86,93,"LineD",1975
86,93,"LineE",1975
167,251,"LineA",1975
196,230,"Line5",1975
230,313,"Line3",1975
230,313,"Line4",1975
230,406,"Line3",1975
230,406,"Line4",1975
230,406,"Line5",1975
197,334,"Line6",1975
245,267,"Line2",1975
245,267,"Line3",1975
245,267,"Line4",1975
245,267,"Line5",1975
267,358,"Line3",1975
267,358,"Line4",1975
267,363,"LineS2",1975
267,371,"Line2",1975
267,371,"Line5",1975
267,375,"LineS2",1975
204,239,"LineL",1975
115,122,"Line4",1975
115,122,"Line5",1975
115,122,"Line6",1975
115,319,"Line4",1975
115,319,"Line5",1975
115,319,"Line6",1975
92,98,"LineB",1975
92,98,"LineF",1975
92,98,"LineV",1975
98,107,"LineF",1975
98,252,"LineV",1975
98,391,"LineB",1975
190,256,"LineG",1975
256,342,"LineG",1975
105,109,"LineN",1975
105,109,"LineR",1975
109,163,"LineR",1975
109,246,"LineN",1975
166,173,"LineA",1975
166,173,"LineS3",1975
172,173,"LineA",1975
172,173,"LineS3",1975
239,350,"LineL",1975
323,350,"LineL",1975
49,58,"Line1",1975
58,237,"Line1",1975
167,168,"LineA",1975
168,169,"LineA",1975
38,40,"Line4",1975
38,40,"LineB",1975
38,40,"LineD",1975
40,43,"Line4",1975
40,44,"LineB",1975
40,44,"LineD",1975
231,240,"Line6",1975
240,241,"Line6",1975
190,331,"LineG",1975
331,344,"LineG",1975
169,170,"LineA",1975
4,9,"Line7",1975
4,305,"Line7",1975
205,396,"LineF",1975
205,396,"LineG",1975
266,396,"LineF",1975
266,396,"LineG",1975
378,382,"LineA",1975
378,382,"LineC",1975
378,413,"LineA",1975
378,413,"LineC",1975
8,14,"LineA",1975
8,14,"LineB",1975
8,14,"LineC",1975
8,14,"LineD",1975
14,20,"LineA",1975
14,20,"LineB",1975
14,20,"LineC",1975
14,20,"LineD",1975
76,159,"LineD",1975
159,224,"LineD",1975
274,316,"LineJ",1975
274,316,"LineZ",1975
316,341,"LineJ",1975
316,341,"LineZ",1975
381,387,"Line3",1975
381,387,"Line4",1975
381,387,"Line5",1975
387,406,"Line3",1975
387,406,"Line4",1975
387,406,"Line5",1975
200,427,"LineL",1975
286,427,"LineL",1975
41,47,"LineA",1975
47,50,"LineA",1975
51,260,"LineB",1975
51,260,"LineD",1975
260,312,"LineB",1975
260,312,"LineD",1975
143,142,"LineA",1975
143,291,"LineA",1975
166,384,"LineA",1975
166,384,"LineS3",1975
174,255,"LineL",1975
255,407,"LineL",1975
101,110,"LineA",1975
101,110,"LineC",1975
101,110,"LineD",1975
110,113,"Line1",1975
110,113,"Line2",1975
110,113,"Line3",1975
110,391,"LineB",1975
201,269,"Line1",1975
201,269,"Line2",1975
201,269,"Line3",1975
201,290,"Line1",1975
201,290,"Line2",1975
201,290,"Line3",1975
275,280,"LineL",1975
280,335,"LineL",1975
286,343,"LineL",1975
29,72,"LineA",1975
29,72,"LineC",1975
29,72,"LineD",1975
29,72,"LineE",1975
29,395,"LineL",1975
29,424,"LineA",1975
29,424,"LineC",1975
29,424,"LineD",1975
29,424,"LineE",1975
196,352,"Line2",1975
196,352,"Line5",1975
177,220,"LineG",1975
177,342,"LineG",1975
248,338,"Line6",1975
338,400,"Line6",1975
197,367,"Line6",1975
296,394,"Line2",1975
296,394,"Line5",1975
273,420,"Line2",1975
273,420,"Line3",1975
66,68,"Line2",1975
66,68,"Line5",1975
296,373,"Line2",1975
296,373,"Line5",1975
114,262,"LineE",1975
114,262,"LineF",1975
114,262,"LineG",1975
114,262,"LineR",1975
114,262,"LineV",1975
120,262,"LineE",1975
120,262,"LineF",1975
83,91,"Line7",1975
261,271,"LineM",1975
261,388,"LineM",1975
233,304,"LineL",1975
304,336,"LineL",1975
141,198,"Line2",1975
141,198,"Line5",1975
198,283,"Line2",1975
198,283,"Line5",1975
186,360,"LineQ",1975
360,422,"LineQ",1975
116,385,"Line7",1975
116,432,"Line7",1975
148,389,"LineB",1975
148,389,"LineQ",1975
375,389,"LineB",1975
375,389,"LineQ",1975
180,216,"LineB",1975
180,216,"LineQ",1975
216,365,"LineQ",1975
365,375,"LineQ",1975
273,289,"LineA",1975
273,289,"LineC",1975
289,303,"LineA",1975
289,303,"LineC",1975
55,61,"LineN",1975
61,162,"LineN",1975
71,79,"Line4",1975
71,79,"Line5",1975
71,79,"Line6",1975
73,320,"LineE",1975
73,320,"LineV",1975
118,124,"Line1",1975
118,124,"Line2",1975
118,124,"Line3",1975
124,130,"Line1",1975
124,130,"Line2",1975
124,130,"Line3",1975
134,164,"LineR",1975
228,292,"Line2",1975
228,292,"Line3",1975
292,348,"Line2",1975
292,348,"Line3",1975
194,231,"Line6",1975
194,408,"Line6",1975
113,118,"Line1",1975
113,118,"Line2",1975
113,118,"Line3",1975
186,392,"LineB",1975
186,392,"LineQ",1975
345,392,"LineB",1975
345,392,"LineQ",1975
144,182,"Line4",1975
144,182,"Line5",1975
144,182,"Line6",1975
182,398,"Line4",1975
182,398,"Line5",1975
182,398,"Line6",1975
36,41,"Line1",1975
39,41,"LineA",1975
39,41,"LineC",1975
41,49,"Line1",1975
31,56,"Line1",1975
31,56,"Line2",1975
31,56,"Line3",1975
31,214,"Line1",1975
31,214,"Line2",1975
31,214,"Line3",1975
217,236,"LineF",1975
217,264,"LineF",1975
217,264,"LineG",1975
343,388,"LineM",1975
128,136,"Line7",1975
136,305,"Line7",1975
193,242,"Line2",1975
193,242,"Line5",1975
242,337,"Line5",1975
242,423,"Line2",1975
242,423,"Line5",1975
77,374,"LineD",1975
77,374,"LineM",1975
77,374,"LineN",1975
77,374,"LineR",1975
266,374,"LineD",1975
266,374,"LineM",1975
266,374,"LineN",1975
266,374,"LineR",1975
249,277,"LineE",1975
249,277,"LineF",1975
249,277,"LineG",1975
249,277,"LineR",1975
249,277,"LineV",1975
277,429,"LineE",1975
277,429,"LineF",1975
277,429,"LineG",1975
277,429,"LineR",1975
277,429,"LineV",1975
75,80,"LineN",1975
75,80,"LineQ",1975
75,80,"LineR",1975
75,80,"LineW",1975
50,57,"LineA",1975
57,238,"LineA",1975
55,351,"LineN",1975
111,114,"LineE",1975
111,114,"LineF",1975
111,114,"LineG",1975
111,114,"LineR",1975
111,114,"LineV",1975
19,408,"Line6",1975
54,150,"LineF",1975
54,236,"LineF",1975
203,210,"LineA",1975
203,210,"LineC",1975
203,210,"LineE",1975
203,399,"LineA",1975
203,399,"LineC",1975
203,399,"LineE",1975
145,146,"LineN",1975
145,146,"LineW",1975
23,25,"Line1",1975
25,36,"Line1",1975
206,364,"Line6",1975
206,434,"Line6",1975
208,315,"LineM",1975
208,341,"LineM",1975
102,106,"LineD",1975
102,106,"LineM",1975
106,351,"LineD",1975
106,351,"LineM",1975
21,28,"Line2",1975
24,28,"Line4",1975
24,28,"Line5",1975
28,38,"Line4",1975
28,409,"Line2",1975
28,409,"Line5",1975
117,351,"LineD",1975
117,351,"LineM",1975
265,351,"LineN",1975
94,294,"Line7",1975
94,377,"Line7",1975
152,308,"LineB",1975
152,308,"LineQ",1975
157,308,"LineB",1975
157,308,"LineQ",1975
37,390,"LineF",1975
37,390,"LineG",1975
266,390,"LineF",1975
266,390,"LineG",1975
83,377,"Line7",1975
246,265,"LineN",1975
295,325,"Line6",1975
295,426,"Line6",1975
148,178,"Line2",1975
148,178,"Line3",1975
148,178,"Line4",1975
148,178,"Line5",1975
148,234,"LineB",1975
148,234,"LineD",1975
148,234,"LineM",1975
148,234,"LineN",1975
148,234,"LineQ",1975
148,234,"LineR",1975
148,348,"Line2",1975
148,348,"Line3",1975
148,348,"Line4",1975
148,348,"Line5",1975
148,412,"LineD",1975
148,412,"LineM",1975
148,412,"LineN",1975
148,412,"LineR",1975
178,276,"Line2",1975
178,276,"Line3",1975
178,276,"Line4",1975
178,276,"Line5",1975
245,276,"Line2",1975
245,276,"Line3",1975
245,276,"Line4",1975
245,276,"Line5",1975
130,137,"Line1",1975
130,137,"Line2",1975
130,137,"Line3",1975
228,397,"LineN",1975
228,397,"LineQ",1975
228,397,"LineR",1975
380,397,"LineN",1975
380,397,"LineQ",1975
380,397,"LineR",1975
380,397,"LineW",1975
216,375,"LineB",1975
202,212,"LineJ",1975
202,212,"LineM",1975
202,212,"LineZ",1975
212,273,"LineJ",1975
212,273,"LineM",1975
212,273,"LineZ",1975
252,320,"LineE",1975
252,320,"LineV",1975
96,355,"LineE",1975
96,355,"LineF",1975
96,355,"LineG",1975
96,355,"LineR",1975
96,355,"LineV",1975
96,401,"LineE",1975
96,401,"LineF",1975
96,401,"LineG",1975
96,401,"LineR",1975
96,401,"LineV",1975
149,151,"LineB",1975
149,151,"LineQ",1975
151,152,"LineB",1975
151,152,"LineQ",1975
112,355,"LineE",1975
112,355,"LineF",1975
112,355,"LineG",1975
112,355,"LineR",1975
112,355,"LineV",1975
112,385,"LineE",1975
112,385,"LineF",1975
112,385,"LineG",1975
112,385,"LineR",1975
112,385,"LineV",1975
243,433,"LineF",1975
303,433,"LineF",1975
153,154,"LineF",1975
153,161,"LineF",1975
172,187,"LineA",1975
172,187,"LineS3",1975
155,158,"LineF",1975
158,346,"LineF",1975
183,235,"LineJ",1975
183,235,"LineM",1975
183,235,"LineZ",1975
235,243,"LineF",1975
235,328,"LineF",1975
235,330,"LineJ",1975
235,330,"LineM",1975
235,330,"LineZ",1975
147,189,"LineL",1975
189,200,"LineL",1975
189,213,"LineJ",1975
189,213,"LineZ",1975
189,382,"LineA",1975
189,382,"LineC",1975
154,309,"LineF",1975
27,34,"LineA",1975
27,34,"LineC",1975
34,39,"LineA",1975
34,39,"LineC",1975
104,432,"Line7",1975
52,259,"Line4",1975
179,205,"LineF",1975
179,205,"LineG",1975
364,400,"Line6",1975
223,272,"LineG",1975
272,293,"LineG",1975
141,368,"Line2",1975
141,368,"Line5",1975
11,16,"LineJ",1975
11,16,"LineZ",1975
298,373,"Line2",1975
298,373,"Line5",1975
298,409,"Line2",1975
298,409,"Line5",1975
81,145,"LineN",1975
81,145,"LineW",1975
62,329,"Line1",1975
67,329,"Line1",1975
2,7,"Line4",1975
2,7,"Line5",1975
2,7,"Line6",1975
7,13,"Line4",1975
7,13,"Line5",1975
7,13,"Line6",1975
108,253,"LineN",1975
108,253,"LineR",1975
108,253,"LineW",1975
253,319,"LineN",1975
253,319,"LineR",1975
253,319,"LineW",1975
128,385,"Line7",1975
44,46,"LineB",1975
44,46,"LineD",1975
46,411,"LineB",1975
46,411,"LineD",1975
56,70,"Line1",1975
56,70,"Line2",1975
56,70,"Line3",1975
70,78,"Line1",1975
70,78,"Line2",1975
70,78,"Line3",1975
226,379,"Line1",1975
241,325,"Line6",1975
88,354,"LineD",1975
88,354,"LineM",1975
211,362,"Line2",1975
211,362,"Line3",1975
273,362,"Line2",1975
273,362,"Line3",1975
214,290,"Line1",1975
214,290,"Line2",1975
214,290,"Line3",1975
90,377,"LineN",1975
90,377,"LineW",1975
319,377,"LineN",1975
319,377,"LineW",1975
76,160,"LineD",1975
179,293,"LineG",1975
293,303,"LineA",1975
293,303,"LineC",1975
220,223,"LineG",1975
77,88,"LineD",1975
77,88,"LineM",1975
77,88,"LineN",1975
77,88,"LineR",1975
88,95,"LineN",1975
88,95,"LineR",1975
175,312,"LineB",1975
175,312,"LineD",1975
175,357,"LineD",1975
13,19,"Line4",1975
13,19,"Line5",1975
13,19,"Line6",1975
59,62,"Line1",1975
59,237,"Line1",1975
84,92,"LineB",1975
84,92,"LineF",1975
84,92,"LineV",1975
249,385,"LineE",1975
249,385,"LineF",1975
249,385,"LineG",1975
249,385,"LineR",1975
249,385,"LineV",1975
170,171,"LineA",1975
171,187,"LineA",1975
121,232,"LineJ",1975
121,232,"LineZ",1975
229,232,"LineJ",1975
229,232,"LineZ",1975
15,207,"Line1",1975
183,202,"LineJ",1975
183,202,"LineM",1975
183,202,"LineZ",1975
3,8,"LineA",1975
3,8,"LineB",1975
3,8,"LineC",1975
3,8,"LineD",1975
3,139,"LineA",1975
3,139,"LineB",1975
3,139,"LineC",1975
3,139,"LineD",1975
271,333,"LineM",1975
282,344,"LineG",1975
184,228,"Line4",1975
184,228,"Line5",1975
228,318,"LineM",1975
228,318,"LineN",1975
228,318,"LineQ",1975
228,318,"LineR",1975
228,348,"Line4",1975
228,348,"Line5",1975
99,108,"LineN",1975
99,108,"LineQ",1975
99,108,"LineR",1975
99,108,"LineW",1975
120,307,"LineE",1975
120,307,"LineF",1975
185,307,"LineE",1975
185,307,"LineF",1975
185,403,"LineF",1975
121,129,"LineJ",1975
121,129,"LineZ",1975
129,430,"LineJ",1975
129,430,"LineZ",1975
191,328,"LineF",1975
191,328,"LineV",1975
191,424,"LineB",1975
191,424,"LineD",1975
191,424,"LineF",1975
191,424,"LineV",1975
184,421,"Line4",1975
184,421,"Line5",1975
258,332,"Line7",1975
268,363,"LineS2",1975
157,345,"LineB",1975
157,345,"LineQ",1975
20,22,"LineA",1975
20,22,"LineB",1975
20,22,"LineC",1975
20,27,"LineD",1975
51,411,"LineB",1975
51,411,"LineD",1975
6,11,"LineJ",1975
6,11,"LineZ",1975
6,430,"LineJ",1975
6,430,"LineZ",1975
313,358,"Line3",1975
313,358,"Line4",1975
111,429,"LineE",1975
111,429,"LineF",1975
111,429,"LineG",1975
111,429,"LineR",1975
111,429,"LineV",1975
202,372,"LineN",1975
202,372,"LineQ",1975
202,372,"LineR",1975
202,372,"LineW",1975
247,372,"LineN",1975
247,372,"LineQ",1975
247,372,"LineR",1975
247,372,"LineW",1975
254,278,"Line7",1975
254,410,"Line7",1975
9,332,"Line7",1975
181,352,"Line2",1975
181,352,"Line5",1975
5,10,"LineA",1975
10,361,"LineA",1975
126,135,"LineA",1975
126,281,"LineA",1975
238,297,"LineA",1975
27,35,"LineB",1975
27,35,"LineD",1975
35,38,"LineB",1975
35,38,"LineD",1975
87,90,"LineN",1975
87,90,"LineW",1975
87,192,"LineN",1975
87,192,"LineW",1975
101,391,"LineE",1975
252,391,"LineE",1975
42,301,"LineF",1975
45,423,"Line2",1975
45,423,"Line5",1975
32,424,"LineB",1975
32,424,"LineF",1975
32,424,"LineV",1975
399,424,"LineA",1975
399,424,"LineC",1975
399,424,"LineE",1975
229,356,"LineJ",1975
229,356,"LineZ",1975
211,226,"Line1",1975
211,269,"Line1",1975
211,269,"Line2",1975
211,269,"Line3",1975
81,192,"LineN",1975
81,192,"LineW",1975
64,282,"LineG",1975
64,324,"LineG",1975
93,101,"LineA",1975
93,101,"LineC",1975
93,101,"LineD",1975
93,101,"LineE",1975
150,161,"LineF",1975
181,215,"Line2",1975
181,215,"Line5",1975
18,21,"Line2",1975
18,21,"Line3",1975
21,26,"Line3",1975
179,303,"LineF",1975
221,417,"LineJ",1975
221,417,"LineZ",1975
133,156,"LineN",1975
156,310,"LineN",1975
149,353,"LineB",1975
149,353,"LineQ",1975
60,160,"LineD",1975
60,160,"LineM",1975
349,415,"Line3",1975
349,415,"Line4",1975
349,415,"Line5",1975
155,309,"LineF",1975
266,412,"LineD",1975
266,412,"LineM",1975
266,412,"LineN",1975
266,412,"LineR",1975
278,418,"Line7",1975
294,418,"Line7",1975
193,368,"Line2",1975
193,368,"Line5",1975
142,382,"LineA",1975
195,202,"Line4",1975
195,202,"Line5",1975
195,202,"Line6",1975
195,273,"Line4",1975
195,273,"Line5",1975
43,340,"Line4",1975
48,199,"Line4",1975
